Groups,Keyword,Intent,Volume,Trend,Keyword Difficulty,CPC (USD),Competitive Density,SERP Features,Number of Results
"anything,llm,mcp,server",anything llm mcp server,Informational,40,"0.50,1.00,0.14,0.14,0.14,0.50,0.28,0.14,0.14,0.14,0.14,0.14",27,0.00,0.05,"Sitelinks, AI Overview, Video, Video carousel, Related searches, Ads bottom",106
"arxiv,mcp,server",arxiv-mcp-server,Informational,320,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00",7,0.00,0.01,"Video, Related searches, Ads bottom",435000
"awesome,mcp",awesome mcp,Informational,1000,"1.00,1.00,1.00,1.00,0.68,0.68,0.46,0.46,0.54,0.46,0.54,0.37",46,2.84,0.02,"Sitelinks, Video",119
"awesome,client,mcp",awesome mcp clients,Informational,40,"1.00,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17",29,0.00,0.33,"Sitelinks, Video, People also ask, Discussions and forums, Related searches",128
"awesome,mcp,repair",awesome mcp repo,"Informational, Transactional",40,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",69,0.00,0.33,"Sitelinks, Video, Video carousel, Discussions and forums, Related searches, Ads top",4570000
"awesome,mcp,server",awesome mcp server,Informational,320,"0.67,0.15,0.81,1.00,0.54,0.00,0.35,1.00,0.54,0.00,0.15,0.04",44,3.79,0.08,"Sitelinks, Reviews, Video, Discussions and forums, Related searches",126
"awesome,mcp,servers",awesome mcp servers,Commercial,1600,"0.45,0.55,0.65,0.83,1.00,0.55,0.30,0.20,0.34,0.25,0.20,0.13",25,3.79,0.08,"Sitelinks, Video, Discussions and forums, Related searches, Ads top",116
"awesome,github,mcp,servers",awesome mcp servers github,Navigational,110,"0.04,1.00,0.52,1.00,1.00,0.42,0.52,0.42,0.42,0.52,0.66,0.42",60,0.00,0.01,"Sitelinks, Video, Discussions and forums, Related searches, Ads bottom",
"awesome,mcp",awesome-mcp,Informational,170,"0.00,0.00,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,1.00",40,0.00,0.00,"Sitelinks, Video, Related searches",122
"awesome,mcp,servers",awesome-mcp-servers,Commercial,1300,"1.00,0.06,0.06,0.00,1.00,0.00,0.00,0.06,0.09,0.09,0.24,0.15",34,3.62,0.03,"Sitelinks, Video, Video carousel, Discussions and forums, Related searches, Ads top, Ads bottom",123
"awsome,mcp",awsome mcp,Informational,170,"0.00,0.00,0.00,0.00,1.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00",40,0.00,0.00,"Sitelinks, Video, Video carousel, Related searches",123
"azure,mcp,servers",azure mcp servers,Informational,140,"0.03,0.00,0.03,0.81,0.06,0.54,0.66,1.00,0.03,0.03,0.03,0.03",58,5.29,0.02,"Sitelinks, Image, Video, Video carousel, Discussions and forums, Related searches",37000000
"best,client,mcp",best mcp clients,Commercial,40,"0.22,1.00,1.00,0.77,0.22,0.77,0.11,0.22,0.22,0.22,0.22,0.22",26,0.00,0.18,"Sitelinks, AI Overview, Video, Related searches, Ads bottom",123
"2025,best,mcp,servers",best mcp servers 2025,Commercial,40,"0.00,1.00,0.64,0.11,0.11,1.00,0.11,0.11,0.11,0.11,0.11,0.00",27,0.00,0.22,"Sitelinks, AI Overview, Video, Video carousel, Related searches, Ads bottom",24000000
"brazos,mcp,server",braze mcp server,Informational,50,"0.23,0.04,0.04,0.66,0.52,0.52,0.33,0.33,0.42,0.42,1.00,1.00",16,25.71,0.24,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",102
"build,mcp,server",build an mcp server,Informational,140,"0.53,1.00,0.81,0.53,0.34,0.81,0.53,0.43,0.53,0.65,0.65,0.34",51,2.21,0.45,"Sitelinks, AI Overview, Image, Video, Video carousel, Short videos, Discussions and forums, Related searches",60000000
"build,llms,mcp",building mcp with llms,Informational,40,"0.11,1.00,0.82,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11",21,0.00,0.21,"Sitelinks, AI Overview, Image, Video, Video carousel, Related searches",31100000
"certified,mcp",certified mcp,Informational,260,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",13,3.18,0.16,"Sitelinks, AI Overview, Reviews, Video, Video carousel, People also ask, Related searches",130
"atlassian,chatgpt,mcp",chatgpt atlassian mcp,Informational,720,"0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00",52,0.00,0.33,"AI Overview, Video, Video carousel, Related searches",108
"claude,mcp",claud mcp,Informational,210,"0.00,1.00,0.30,0.00,0.04,0.20,0.03,0.04,0.24,0.16,0.24,0.03",47,3.81,0.04,"Sitelinks, AI Overview, Video, Video carousel, Short videos, Related searches",57800000
"claude,code,mcp,servers",claude code mcp servers,Informational,390,"0.32,0.72,0.88,0.59,0.59,0.72,0.59,0.48,0.88,0.72,1.00,0.72",41,13.44,0.02,"Sitelinks, Video, Video carousel, Related searches",10300000
"claude,mcp",claude mcp,Informational,4400,"0.66,0.66,0.66,0.35,0.29,0.44,0.35,0.29,0.66,0.81,1.00,0.81",44,12.19,0.09,"Sitelinks, AI Overview, Reviews, Image pack, Video, Video carousel, Related searches",129
"claude,doc,mcp",claude mcp docs,Informational,110,"0.17,1.00,0.17,0.17,0.17,0.17,0.12,0.05,0.10,0.12,0.10,0.10",50,0.00,0.01,"Sitelinks, Video, Video carousel, Related searches",129
"claude,document,mcp",claude mcp documentation,Informational,50,"0.33,0.33,1.00,0.33,0.33,1.00,0.55,0.33,0.44,0.55,0.33,0.44",33,4.51,0.05,"Sitelinks, Video, People also ask, Related searches",99
"claude,integration,mcp",claude mcp integration,Informational,70,"0.07,1.00,0.23,0.07,0.07,0.28,0.12,0.05,0.05,0.05,0.05,0.05",35,10.00,0.09,"Sitelinks, AI Overview, Image pack, Video, Video carousel, Related searches",32400000
"claude,library,mcp",claude mcp library,Informational,40,"1.00,0.44,0.44,1.00,1.00,0.22,0.22,0.22,0.22,0.22,0.22,0.22",34,8.70,0.08,"Sitelinks, AI Overview, Video, Video carousel, Related searches, Ads bottom",128
"claude,mcp,servers",claude mcp servers,Informational,1000,"0.52,0.52,0.68,0.46,0.25,0.46,0.31,0.37,0.52,0.68,1.00,1.00",39,8.76,0.08,"Sitelinks, Video, Video carousel, Related searches",128
"claude,mcp,tutorial",claude mcp tutorial,Informational,40,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",38,0.00,0.09,"Sitelinks, Video, Video carousel, Related searches",108
"claude,mcp,python",claude python mcp,Informational,40,"0.11,0.64,1.00,0.52,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11",40,0.00,0.07,"AI Overview, Video, Video carousel",128
"claude,code,mcp",claude-code mcp,Informational,70,"0.04,0.00,0.09,0.04,0.52,0.00,0.66,1.00,0.42",40,12.54,0.04,"Sitelinks, AI Overview, Reviews, Video, Video carousel, Related searches",109
"cluade,mcp",cluade mcp,Informational,390,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",50,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches, Ads top, Ads bottom",130
"ai,case,common,context,model,protocol,use",common use cases for model context protocols in ai,Informational,50,"0.77,1.00,0.22,0.00,0.11,0.00,0.00,0.11",36,0.00,0.00,"AI Overview, Video, Video carousel, Discussions and forums, Related searches",201
"7,context,mcp",context 7 mcp,Informational,880,"0.67,0.55,0.76,1.00,0.76,1.00,0.30,0.36,0.76,0.36,0.55,0.55",18,15.01,0.04,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches, Ads bottom",96
"context,model",context model,Informational,170,"0.29,0.22,0.29,0.29,0.54,1.00,0.10,0.06,0.29,0.43,0.54,0.22",40,0.00,0.01,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Related searches",1040000000
"cool,mcp,servers",cool mcp servers,Informational,40,"0.71,0.00,0.14,0.00,0.43,0.57,0.00,1.00,1.00,0.71,0.71,0.43",41,3.14,0.34,"Sitelinks, Video, Discussions and forums, Related searches, Ads top, Ads bottom",134
"create,mcp,server",create a mcp server,Informational,40,"0.52,0.29,1.00,0.11,0.17,0.11,0.11,0.11,0.11,0.11,0.11,0.11",39,2.98,0.40,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches, Ads top, Ads bottom",130
"create,mcp,server",create your own mcp server,Informational,50,"0.78,0.55,1.00,0.55,0.55,0.55,0.22,0.33,0.33,0.33,0.22,0.44",40,2.72,0.51,"Sitelinks, Video, Related searches, Ads bottom",54500000
"database,mcp",database mcp,Informational,210,"0.82,0.82,0.66,0.82,0.02,0.02,0.02,0.82,0.02,0.35,0.23,1.00",48,3.32,0.06,"Sitelinks, AI Overview, Video, Short videos, Related searches",127
"desktop,mcp",desktop mcp,Informational,140,"1.00,1.00,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05",48,0.00,0.05,"Sitelinks, Image pack, Video, Video carousel, Related searches",60000000
"document,mcp",documentation mcp,Informational,110,"0.02,0.15,0.23,0.15,0.29,1.00,0.02,0.02,0.02,0.02,0.02,0.02",50,3.58,0.04,"Sitelinks, Video, Related searches",105
"dolphin,mcp",dolphin mcp,Informational,70,"1.00,0.64,0.81,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11",16,0.00,0.33,"Video, Related searches",190
"expo,mcp",expo mcp,Informational,110,"0.04,0.04,0.22,0.43,0.04,0.54,1.00,0.54,1.00,1.00,0.66,0.66",30,0.00,0.00,"Sitelinks, Video, People also ask, Related searches",72
"free,mcp,servers",free mcp servers,Informational,390,"0.26,0.72,0.26,0.32,0.21,0.21,0.21,0.21,0.21,0.59,1.00,0.39",32,4.33,0.36,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches, Ads bottom",125
"github,mcp,project",github mcp projects,"Navigational, Transactional",70,"0.41,0.11,1.00,0.53,0.29,0.11,0.11,0.11,0.11,0.11,0.11,0.11",45,0.00,0.33,"Sitelinks, AI Overview, Video, Related searches",133
"document,github,mcp,server",github mcp server documentation,Navigational,590,"0.00,0.10,1.00,0.10,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.00",27,0.00,0.02,"Sitelinks, Video, Related searches",103
"google,mcp,search",google search mcp,Informational,320,"0.23,0.19,0.36,0.23,0.23,0.44,0.44,0.12,1.00,0.19,0.36,0.29",36,2.38,0.04,"Sitelinks, AI Overview, Video, Video carousel, Related searches",136
"google,mcp,search,server",google search mcp server,Informational,90,"0.64,0.82,1.00,0.82,0.11,1.00,0.64,0.11,0.11,0.11,0.41,0.29",44,6.90,0.05,"Sitelinks, Reviews, Video, Related searches",135
"gpt,mcp",gpt mcp,Informational,70,"0.00,0.00,0.00,1.00,0.00,0.00,0.05,0.02,0.00,0.00,0.00,0.00",47,0.00,0.05,"Sitelinks, Video, Video carousel, People also ask, Related searches",108
"build,mcp",how to build an mcp,Informational,70,"0.63,1.00,1.00,0.63,0.45,0.81,0.18,0.18,0.36,0.18,1.00,1.00",49,2.66,0.25,"Sitelinks, AI Overview, Reviews, Video, Video carousel, Short videos, Discussions and forums, Related searches, Ads bottom",155
"create,mcp,server",how to create an mcp server,Informational,260,"0.66,1.00,0.81,0.66,0.43,0.81,0.66,0.35,0.54,0.54,0.81,0.81",28,1.97,0.48,"Sitelinks, AI Overview, Video, Video carousel, Related searches, Ads middle",143
"make,mcp,server",how to make mcp server,Informational,140,"0.54,0.06,0.06,1.00,0.05,0.02,0.02,0.02,0.02,0.06,0.19,0.02",42,2.79,0.29,"Sitelinks, AI Overview, Video, Video carousel, Short videos, Discussions and forums, Related searches, Ads bottom",133
"mcp,server,write",how to write a mcp server,Informational,30,"0.75,1.00,0.75,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50",46,2.89,0.37,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",195
"mcp,server,write",how to write mcp server,Informational,40,"0.70,0.70,0.27,1.00,1.00,0.58,0.27,0.27,0.27,0.27,0.27,0.27",32,3.27,0.39,"Sitelinks, AI Overview, Reviews, Image pack, Video, Video carousel, People also ask, Related searches",183
"install,mcp",install mcp,Informational,70,"0.09,1.00,0.80,0.09,0.09,0.09,0.09,0.09,0.09,1.00,0.09,0.09",37,5.20,0.04,"Sitelinks, AI Overview, Reviews, Video, Video carousel, Related searches",98
"java,mcp",java mcp,Informational,90,"0.80,0.42,0.42,0.42,0.07,1.00,0.07,0.07,0.07,0.26,0.53,0.19",26,0.00,0.33,"Sitelinks, AI Overview, Image, Video, Video carousel, Related searches, Ads bottom",58500000
"local,mcp,server",local mcp server,Informational,170,"0.11,0.08,0.11,0.08,0.07,0.11,0.20,0.07,0.07,0.16,1.00,0.20",16,2.96,0.11,"Sitelinks, AI Overview, Video, Video carousel, Related searches, Ads bottom",124
"logo,mcp",logo mcp,Informational,40,"1.00,1.00,1.00,1.00,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28",20,0.00,0.33,"Image, Image pack, People also ask, Related searches",73
"making,mcp,server",making an mcp server,Informational,50,"1.00,0.09,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06",35,2.00,0.14,"Sitelinks, AI Overview, Reviews, Video, Video carousel, Discussions and forums, Related searches, Ads top, Ads bottom",129
"chatbot,date,integration,management,mcp,platform",managed mcp platform for chatbot data integration,Informational,40,"0.42,1.00,0.57,0.71,0.57,0.00,0.14",8,0.00,0.00,"Sitelinks, AI Overview, Reviews, Video, Discussions and forums, Related searches",175
"massive,mcp",massive mcp,Informational,110,"0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.23,0.23,0.02,0.23,0.15",35,0.00,0.33,"Sitelinks, Reviews, Video, Video carousel, People also ask, Related searches",183
"mcd,server",mcd server,Informational,50,"1.00,0.11,0.11,0.11,0.11,0.64,0.11,0.11,0.11,0.11,0.11,0.11",9,0.00,0.33,"AI Overview, Video, Video carousel, People also ask, Related searches",50
"agent,ai,mcp",mcp agent ai,Informational,70,"0.03,0.05,0.03,0.11,0.00,1.00,0.03,0.03,0.00,0.03,0.00,0.00",57,3.82,0.41,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",124
"agent,framework,mcp",mcp agent framework,"Informational, Commercial",70,"0.64,1.00,1.00,0.41,0.52,0.29,0.11,0.11,0.11,0.11,0.11,0.11",36,4.45,0.12,"AI Overview, Video, Video carousel, People also ask, Related searches, Ads middle",153
"agent,mcp",mcp agentic,Informational,110,"1.00,0.66,0.81,0.81,0.81,0.53,0.33,0.24,0.19,0.24,0.33,0.19",50,3.63,0.28,"Sitelinks, AI Overview, Video, People also ask, Related searches, Ads bottom, Ads middle",123
"agent,mcp",mcp agents,Informational,1000,"0.68,1.00,0.84,0.68,0.52,0.52,0.37,0.25,0.37,0.37,0.25,0.20",72,3.19,0.12,"Sitelinks, AI Overview, Video, People also ask, Related searches, Ads middle",125
"agent,ai,mcp",mcp ai agent,Informational,320,"1.00,0.54,0.66,0.54,0.54,0.36,0.29,0.23,0.19,0.23,0.36,0.23",67,3.30,0.45,"AI Overview, Image, Video, Video carousel, People also ask, Discussions and forums, Related searches",59900000
"agent,ai,mcp",mcp ai agents,Informational,170,"0.34,1.00,0.65,0.65,0.12,1.00,0.43,0.28,0.43,0.34,0.12,0.53",40,3.30,0.45,"AI Overview, Image, Video, Video carousel, People also ask, Related searches, Ads middle",123
"ai,mcp,project",mcp ai project,Informational,320,"1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",40,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Discussions and forums, Related searches",144
"claude,mcp",mcp and claude,Informational,40,"1.00,0.14,0.14,0.28,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14",43,3.38,0.20,"Sitelinks, AI Overview, Video, Video carousel, Short videos, People also ask, Related searches, Ads bottom",125
"anthropic,mcp",mcp anthropic,Navigational,1600,"1.00,0.67,0.44,0.28,0.28,0.35,0.28,0.19,0.15,0.15,0.15,0.28",73,4.14,0.06,"Sitelinks, Image, Video, People also ask, Related searches, Things to know",140
"api,mcp",mcp api,Informational,390,"1.00,0.81,0.81,1.00,0.67,0.81,0.67,0.28,0.54,0.67,0.67,0.67",23,3.23,0.11,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask, Related searches",130
"app,mcp",mcp app,Informational,1000,"0.16,0.13,0.16,0.13,0.13,0.10,0.13,0.24,0.44,0.80,0.52,1.00",60,1.57,0.02,"Sitelinks, AI Overview, Reviews, Video, Video carousel, People also ask, Related searches",147
"awesome,mcp",mcp awesome,Informational,90,"1.00,1.00,0.40,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.17,0.11",48,0.00,0.01,"Video, Video carousel, Related searches",125
"awsome,mcp",mcp awsome,Informational,170,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00",29,0.00,0.00,"Video, Video carousel, Related searches",122
"catalog,mcp",mcp catalog,Informational,140,"0.52,1.00,0.80,1.00,0.80,0.52,0.52,0.52,0.52,0.52,0.66,0.80",59,0.00,0.03,"Sitelinks, AI Overview, Video, Video carousel, Related searches",129
"catalog,mcp",mcp catalogue,Informational,50,"0.18,0.18,0.18,0.18,1.00,1.00,0.18,0.63,0.63,0.00,0.81,0.00",44,0.00,0.02,"Video, Related searches, Ads bottom",202
"chip,mcp",mcp chip,Informational,50,"0.18,0.18,0.63,0.81,0.63,1.00,1.00,0.63,0.18,0.18,0.27,0.18",31,0.00,0.33,"Sitelinks, Image pack, Video, People also ask, Related searches, Popular products",196
"class,mcp",mcp classes,Informational,140,"0.42,1.00,0.21,1.00,0.33,0.25,0.04,0.33,0.17,0.04,0.00,0.42",31,2.42,0.32,"Sitelinks, AI Overview, Video, Video carousel, Related searches",130
"anthropic,claude,mcp",mcp claude anthropic,Navigational,50,"1.00,0.11,0.11,0.23,0.11,0.64,0.11,0.11,0.11,0.11,0.11,0.11",60,0.00,0.06,"Sitelinks, Reviews, Video, People also ask, Related searches",104
"client,example,mcp",mcp client examples,Informational,90,"0.34,0.15,1.00,0.09,0.21,0.28,0.21,0.12,0.06,0.06,0.12,0.06",31,4.24,0.10,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches, Ads bottom, Ads middle",122
"client,mcp,server,vs",mcp client vs server,"Informational, Commercial",110,"0.64,0.64,1.00,0.11,0.64,1.00,1.00,0.82,0.52,0.64,0.64,1.00",36,0.00,0.02,"Sitelinks, AI Overview, Reviews, Video, Video carousel, People also ask, Related searches",133
"client,mcp",mcp clients,Informational,1000,"0.68,1.00,0.84,0.68,0.37,0.46,0.46,0.25,0.25,0.25,0.37,0.20",42,2.02,0.03,"Sitelinks, AI Overview, Video, Short videos, People also ask, Related searches, Ads bottom",132
"configuration,mcp",mcp configuration,Informational,70,"0.11,0.11,0.11,0.11,1.00,0.64,0.11,0.11,0.52,0.52,0.82,0.64",56,2.02,0.05,"Sitelinks, AI Overview, Video, Video carousel, Related searches",86300000
"connector,mcp",mcp connector,Informational,260,"0.03,0.13,0.11,0.07,0.16,0.20,0.13,0.13,0.16,0.44,1.00,0.65",31,1.61,0.02,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches",4940
"course,mcp",mcp courses,Commercial,50,"0.00,1.00,1.00,0.64,0.35,0.21,1.00,0.14,1.00,0.07,0.07,0.35",42,1.96,0.24,"Sitelinks, Video, Discussions and forums, Related searches",33000000
"database,mcp",mcp database,Informational,320,"1.00,1.00,0.53,0.23,0.82,0.82,0.82,1.00,0.67,0.67,0.82,1.00",50,3.32,0.06,"Video, People also ask, Related searches",59600000
"desktop,mcp",mcp desktop,Informational,480,"0.36,0.23,0.36,1.00,1.00,0.67,0.36,0.67,0.12,1.00,0.83,0.83",24,0.00,0.33,"Video, Video carousel, Related searches",159
"diagram,mcp",mcp diagram,Informational,260,"0.43,0.66,1.00,1.00,1.00,0.66,0.43,0.29,0.35,0.66,0.43,0.54",31,0.00,0.00,"Image, Image pack, Video, Video carousel, People also ask, Related searches",136
"download,mcp",mcp download,Informational,110,"1.00,0.64,1.00,1.00,0.11,0.53,0.53,0.53,0.64,0.64,0.81,0.81",52,0.00,0.01,"Video, Related searches",132
"endpoint,mcp",mcp endpoint,Informational,110,"0.43,0.34,0.53,0.34,1.00,0.65,0.81,0.06,0.06,0.00,0.00,0.53",39,9.14,0.18,"Sitelinks, AI Overview, Reviews, Image, Video, Video carousel, People also ask, Related searches",130
"file,mcp",mcp file,Informational,90,"0.75,0.75,1.00,1.00,0.63,0.63,0.63,0.75,0.63,0.75,0.75,1.00",27,0.00,0.01,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",126
"agent,ai,mcp",mcp for ai agents,Informational,30,"1.00,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18",45,3.22,0.62,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Discussions and forums, Related searches",60000000
"google,mcp",mcp google,Informational,140,"0.42,1.00,0.65,0.35,0.53,0.35,0.26,0.35,0.26,0.26,0.35,0.26",62,0.00,0.02,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",129
"host,mcp",mcp hosting,Informational,110,"0.80,1.00,0.80,0.66,0.09,0.80,0.80,0.09,0.23,0.19,0.66,1.00",24,2.91,0.22,"Sitelinks, AI Overview, Video, Video carousel, Discussions and forums, Related searches, Ads middle",152
"http,mcp",mcp http,Informational,70,"1.00,0.23,0.80,0.09,0.80,0.09,0.09,0.09,0.09,0.09,0.09,0.09",22,0.00,0.05,"Sitelinks, Video, Video carousel, People also ask, Related searches, Ads bottom",125
"industry,mcp",mcp industrial,Informational,50,"0.63,1.00,0.63,0.81,0.63,0.63,0.45,0.36,0.63,0.45,0.63,0.63",12,0.00,0.06,"Image, Video, Video carousel, People also ask, Related searches",8760000
"integration,mcp",mcp integrations,Informational,110,"0.19,1.00,0.26,0.65,0.42,0.65,0.07,0.07,0.19,0.42,0.80,0.53",40,6.65,0.24,"AI Overview, Reviews, Video, People also ask, Discussions and forums, Related searches",128
"json,mcp",mcp json,Informational,260,"0.22,0.66,1.00,0.81,0.81,0.43,0.18,0.22,0.54,0.35,0.66,0.81",21,11.15,0.04,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",137
"linux,mcp",mcp linux,Informational,40,"0.14,0.14,0.14,0.14,0.14,0.14,0.14,1.00,0.78,0.14,0.14,0.14",38,0.00,0.03,"Sitelinks, AI Overview, Video, Video carousel, Related searches",129
"github,list,mcp",mcp list github,Navigational,140,"1.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",65,0.00,0.04,"Sitelinks, Video, People also ask, Related searches",105
"list,mcp,tool",mcp list tools,Informational,320,"1.00,1.00,0.48,0.59,0.21,0.17,0.02,0.02,0.07,0.07,0.09,0.07",40,4.91,0.06,"Sitelinks, AI Overview, Reviews, Image, Video, Discussions and forums, Related searches",131
"logo,mcp",mcp logos,Informational,70,"0.35,0.35,0.43,0.43,0.00,0.00,0.00,0.00,0.35,0.00,1.00,0.00",26,0.00,0.00,"Sitelinks, Image, Image pack, Video, People also ask, Related searches",59500000
"mcp,medium",mcp medium,Informational,50,"1.00,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09",59,0.00,0.33,"Sitelinks, Image, Video, Video carousel, Related searches",58400000
"e,mcp",mcp o que é,Informational,90,"0.02,0.02,0.02,1.00,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02",26,0.00,0.33,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",8460000
"mcp,package",mcp package,Informational,90,"0.09,0.09,0.42,0.42,0.52,0.80,1.00,1.00,0.09,0.09,0.09,0.09",42,0.00,0.01,"AI Overview, Image pack, Video, Video carousel, People also ask, Related searches",135
"mcp,pipe",mcp pip,Informational,320,"1.00,1.00,1.00,0.82,0.82,0.43,0.66,0.66,0.66,0.82,0.66,1.00",48,0.00,0.00,"Sitelinks, Image pack, Video, Video carousel, People also ask, Related searches",125
"mcp,port",mcp port,Informational,50,"0.82,0.64,1.00,0.11,0.23,0.11,0.11,0.11,0.11,0.11,0.11,0.11",31,0.00,0.33,"AI Overview, Image pack, Video, Video carousel, People also ask, Related searches",136
"mcp,portal",mcp portal,Informational,110,"0.78,0.63,0.78,1.00,1.00,0.78,1.00,0.78,0.78,0.63,1.00,1.00",2,0.00,0.01,"AI Overview, Reviews, Video, Video carousel, Related searches",135
"mcp,project",mcp projects,Informational,90,"0.11,1.00,0.15,0.11,0.11,0.11,0.03,0.03,0.03,0.03,0.00,0.00",24,3.25,0.06,"Sitelinks, AI Overview, Image, Video, Video carousel, Related searches, Ads bottom",152
"mcp,python,sdk",mcp python sdk,Navigational,720,"1.00,0.81,0.81,0.62,0.55,0.30,0.20,0.16,0.16,0.13,0.13,0.13",62,6.22,0.03,"Sitelinks, Video, Related searches",45600000
"anthropic,mcp,registry",mcp registry anthropic,Navigational,40,"0.11,0.11,0.11,0.11,1.00,0.82,0.11,0.11,0.11,0.11,0.11,0.11",57,0.00,0.06,"Sitelinks, Video, Related searches",108
"mcp,remote,server",mcp remote server,Informational,40,"1.00,1.00,0.17,0.00,0.00,0.45,0.17,0.00,0.36,0.00,0.00,0.00",30,2.83,0.27,"Sitelinks, Video, Video carousel, Related searches",132
"mcp,resources",mcp resources,Informational,480,"0.36,0.55,1.00,0.45,0.45,0.45,0.36,0.30,0.24,0.36,0.30,0.36",27,2.17,0.04,"Sitelinks, Image, Video, Video carousel, People also ask, Related searches",125
"mcp,run",mcp run,Informational,90,"1.00,0.42,0.42,0.26,0.19,0.19,0.19,0.19,0.26,0.11,0.11,0.07",34,0.00,0.06,"AI Overview, Video, Video carousel, People also ask, Related searches",128
"mcp,rust",mcp rust,Informational,170,"0.67,0.54,0.28,0.04,0.04,0.04,0.04,1.00,0.04,0.04,0.04,0.04",7,0.00,0.33,"Sitelinks, Image, Video, Video carousel, Related searches",129
"mcp,scheme",mcp schema,Informational,110,"1.00,0.64,1.00,1.00,0.64,0.64,0.11,0.11,0.40,0.40,0.40,0.40",29,4.45,0.07,"Sitelinks, AI Overview, Image pack, Video, Related searches",132
"mcp,search",mcp search,Commercial,140,"1.00,0.65,0.43,0.65,0.06,0.28,0.34,0.15,0.65,0.28,0.34,0.34",41,0.00,0.01,"Sitelinks, Video, Video carousel, Related searches",131
"agent,ai,mcp,server",mcp server agentic ai,Informational,30,"0.22,0.22,0.22,1.00,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22",26,4.34,0.50,"Sitelinks, AI Overview, Image, Video, Video carousel, Related searches",27300000
"architecture,diagram,mcp,server",mcp server architecture diagram,Informational,90,"0.00,0.00,0.52,0.33,0.66,1.00,0.33,0.23,0.33,0.52,0.66,1.00",28,4.20,0.16,"Sitelinks, Reviews, Image, Image pack, Video, Related searches",136
"date,explorer,mcp,server",mcp server data exploration,Commercial,50,"1.00,0.81,1.00,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17",12,0.00,0.33,"Sitelinks, Video, Video carousel, Discussions and forums, Related searches, Ads top",1890000
"design,digital,good,mcp,server,storefront",mcp server design for digital goods storefront,Informational,390,"0.04,0.37,1.00",16,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, Related searches",36400000
"development,mcp,server",mcp server development,Informational,70,"0.33,1.00,1.00,0.09,0.42,0.52,0.42,0.09,0.09,0.09,0.23,0.23",46,4.36,0.34,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Discussions and forums, Related searches",107
